target,file_abs_path,check_id,check_name,severity,resource,guideline,error,stderr
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_21,The default namespace should not be used,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_43,Image should use digest,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_15,Image Pull Policy should be Always,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_23,Minimize the admission of root containers,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\nginx-deployment.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.default.nginx-deployment,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\service-nginx.yml,CKV_K8S_21,The default namespace should not be used,,Service.default.nginx,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\gke_deployments\service_session_affinity_nginx_canary.yaml,CKV_K8S_21,The default namespace should not be used,,Service.default.nginx,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_30,Apply security context to your containers,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-28,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_21,The default namespace should not be used,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_43,Image should use digest,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_15,Image Pull Policy should be Always,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_9,Readiness Probe Should be Configured,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-8,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_22,Use read-only filesystem for containers where possible,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_23,Minimize the admission of root containers,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_40,Containers should run as a high UID to avoid host conflict,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_31,Ensure that the seccomp profile is set to docker/default or runtime/default,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\deployement.yaml,CKV_K8S_38,Ensure that Service Account Tokens are only mounted where necessary,,Deployment.default.web,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_20,Containers should not run with allowPrivilegeEscalation,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_30,Apply security context to your containers,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-28,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_11,CPU limits should be set,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_10,CPU requests should be set,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_21,The default namespace should not be used,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-20,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_28,Minimize the admission of containers with the NET_RAW capability,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_43,Image should use digest,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_14,Image Tag should be fixed - not latest or blank,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-13,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_8,Liveness Probe Should be Configured,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-7,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_13,Memory limits should be set,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_12,Memory requests should be set,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_37,Minimize the admission of containers with capabilities assigned,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34,,
D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun,D:\CloudGuardAI\iac_subset\Bharathkumarraju_gcp_for_fun\2.GKE\GKE_cluster_workloads\labs\pod_autoscaling_node_pools\loadgen.yaml,CKV_K8S_29,Apply security context to your pods and containers,,Deployment.default.loadgen,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-securitycontext-is-applied-to-pods-and-containers,,
